Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Driver
39:53.8,4.8,90.984814,1002.28775,-0.206879,-0.425308,-0.920517,1.034909,32.862083,-117.23417,195.987564,57.298733,75.427216,0,Naazneen
39:53.9,4.8,90.984814,1002.28775,-0.154953,-0.34259,-0.921509,0.995267,32.862083,-117.23417,194.84877,57.495644,77.773148,0,Naazneen
39:54.0,4.8,90.984814,1002.296982,-0.218643,-0.477753,-0.896011,1.038696,32.862083,-117.23417,194.84877,57.495644,77.00016,0,Naazneen
39:54.1,5.18,90.979626,1002.296982,-0.212906,-0.316345,-0.886414,0.964952,32.862025,-117.234207,194.84877,57.495644,83.364677,0,Naazneen
39:54.2,5.18,90.979626,1002.296982,-0.108536,-0.435532,-0.755356,0.878653,32.862025,-117.234207,194.84877,57.495644,79.840973,0,Naazneen
39:54.3,5.18,90.979626,1002.296982,-0.222458,-0.378891,-0.939758,1.037397,32.862025,-117.234207,194.84877,57.495644,78.148811,0,Naazneen
39:54.4,5.18,90.979626,1002.296982,-0.175354,-0.292923,-0.904678,0.966952,32.862025,-117.234207,193.792587,58.032015,75.802597,0,Naazneen
39:54.5,5.18,90.979626,1002.296982,-0.188873,-0.315643,-0.876053,0.950143,32.862025,-117.234207,193.792587,58.032015,73.711151,0,Naazneen
39:54.6,5.18,90.979626,1002.296982,-0.102249,-0.365479,-0.974884,1.046149,32.862025,-117.234207,193.792587,58.032015,76.858772,0,Naazneen
39:54.7,5.18,90.979626,1002.296982,-0.157959,-0.442612,-0.875397,0.993567,32.862025,-117.234207,193.792587,58.032015,73.981232,0,Naazneen
39:54.8,5.18,90.979626,1002.296982,-0.203384,-0.28009,-0.932663,0.994825,32.862025,-117.234207,193.792587,58.032015,78.700096,0,Naazneen
39:54.9,5.18,90.979626,1002.296982,-0.139984,-0.406769,-0.918396,1.014154,32.862025,-117.234207,193.792587,58.032015,75.413574,0,Naazneen
39:55.0,5.18,90.979626,1002.296982,-0.171814,-0.368851,-0.938858,1.023243,32.862025,-117.234207,193.792587,58.032015,78.891312,0,Naazneen
39:55.1,4.84,91.116467,1002.305145,-0.178589,-0.295395,-0.997589,1.055621,32.861972,-117.234216,193.792587,58.032015,77.843079,0,Naazneen
39:55.2,4.84,91.116467,1002.305145,-0.108185,-0.458878,-0.755295,0.890361,32.861972,-117.234216,193.792587,58.032015,75.662132,0,Naazneen
39:55.3,4.84,91.116467,1002.305145,-0.20755,-0.294266,-0.907242,0.976093,32.861972,-117.234216,193.792587,58.032015,74.393898,0,Naazneen
39:55.4,4.84,91.116467,1002.305145,-0.146576,-0.338928,-0.866547,0.941945,32.861972,-117.234216,193.792587,58.032015,75.983772,0,Naazneen
39:55.5,4.84,91.116467,1002.305145,-0.189102,-0.419022,-1.021545,1.12022,32.861972,-117.234216,192.769135,60.103343,73.519836,0,Naazneen
39:55.6,4.84,91.116467,1002.305145,-0.116287,-0.435776,-0.941132,1.043624,32.861972,-117.234216,192.769135,60.103343,75.921608,0,Naazneen
39:55.7,4.84,91.116467,1002.305145,-0.130615,-0.414825,-0.857483,0.961466,32.861972,-117.234216,192.769135,60.103343,74.557114,0,Naazneen
39:55.8,4.84,91.116467,1002.305145,-0.164139,-0.297714,-0.793121,0.862912,32.861972,-117.234216,192.769135,60.103343,72.89901,0,Naazneen
39:55.9,4.84,91.116467,1002.305145,-0.173248,-0.465637,-1.268875,1.362673,32.861972,-117.234216,191.687103,59.508604,74.25676,0,Naazneen
39:56.0,4.84,91.116467,1002.305145,-0.104492,-0.418503,-0.738724,0.855439,32.861972,-117.234216,191.687103,59.508604,75.22567,0,Naazneen
39:56.1,5.18,91.151318,1002.305145,-0.184265,-0.509521,-0.851685,1.009422,32.861922,-117.234213,190.550034,58.454664,73.915009,0,Naazneen
39:56.2,5.18,91.151318,1002.315903,-0.04982,-0.38472,-0.902802,0.98262,32.861922,-117.234213,190.550034,58.454664,71.885742,0,Naazneen
39:56.3,5.18,91.151318,1002.315903,-0.214066,-0.367294,-0.897476,0.993072,32.861922,-117.234213,190.550034,58.454664,75.94783,0,Naazneen
39:56.4,5.18,91.151318,1002.315903,-0.219406,-0.230408,-1.06987,1.116176,32.861922,-117.234213,190.550034,58.454664,76.273743,0,Naazneen
39:56.5,5.18,91.151318,1002.315903,-0.209412,-0.384949,-0.830994,0.939462,32.861922,-117.234213,190.550034,58.454664,72.827332,0,Naazneen
39:56.6,5.18,91.151318,1002.315903,-0.175537,-0.322037,-0.850632,0.926334,32.861922,-117.234213,190.550034,58.454664,73.259521,0,Naazneen
39:56.7,5.18,91.151318,1002.315903,-0.11525,-0.473938,-0.960052,1.076847,32.861922,-117.234213,190.550034,58.454664,78.144455,0,Naazneen
39:56.8,5.18,91.151318,1002.315903,-0.291336,-0.249649,-1.046875,1.114966,32.861922,-117.234213,190.550034,58.454664,77.817673,0,Naazneen
39:56.9,5.18,91.151318,1002.315903,-0.218674,-0.316788,-0.805222,0.892499,32.861922,-117.234213,190.550034,58.454664,77.527176,0,Naazneen
39:57.0,5.18,91.151318,1002.315903,-0.144379,-0.461456,-0.949829,1.065815,32.861922,-117.234213,190.550034,58.454664,75.806717,0,Naazneen
39:57.1,5.47,91.032848,1002.315903,-0.202377,-0.381302,-0.947281,1.041004,32.861878,-117.234235,190.550034,58.454664,72.899269,0,Naazneen
39:57.2,5.47,91.032848,1002.315903,-0.246078,-0.305115,-0.926575,1.006077,32.861878,-117.234235,190.550034,58.454664,78.079391,0,Naazneen
39:57.3,5.47,91.032848,1002.326508,-0.144714,-0.32872,-0.862747,0.934522,32.861878,-117.234235,190.550034,58.454664,76.509354,0,Naazneen
39:57.4,5.47,91.032848,1002.326508,-0.194168,-0.363083,-0.955658,1.040583,32.861878,-117.234235,190.550034,58.454664,74.469711,0,Naazneen
39:57.5,5.47,91.032848,1002.326508,-0.197479,-0.351913,-0.981079,1.060829,32.861878,-117.234235,190.550034,58.454664,72.405098,0,Naazneen
39:57.6,5.47,91.032848,1002.326508,-0.182648,-0.33255,-0.830185,0.912774,32.861878,-117.234235,190.550034,58.454664,76.189316,0,Naazneen
39:57.7,5.47,91.032848,1002.326508,-0.182846,-0.346405,-0.950256,1.027821,32.861878,-117.234235,191.559967,58.63197,76.706421,0,Naazneen
39:57.8,5.47,91.032848,1002.326508,-0.196472,-0.323196,-0.786285,0.872526,32.861878,-117.234235,191.559967,58.63197,75.811066,0,Naazneen
39:57.9,5.47,91.032848,1002.326508,-0.204803,-0.335556,-0.970993,1.047554,32.861878,-117.234235,191.559967,58.63197,75.736488,0,Naazneen
39:58.0,5.47,91.032848,1002.326508,-0.161453,-0.342697,-0.945511,1.018577,32.861878,-117.234235,191.559967,58.63197,75.403015,0,Naazneen
39:58.1,5.52,91.259472,1002.326508,-0.186813,-0.331909,-0.829956,0.913176,32.861839,-117.23422,191.559967,58.63197,79.367134,0,Naazneen
39:58.2,5.52,91.259472,1002.326508,-0.222748,-0.307632,-1.054733,1.121034,32.861839,-117.23422,191.559967,58.63197,77.789001,0,Naazneen
39:58.3,5.52,91.259472,1002.326508,-0.134369,-0.365067,-0.780457,0.872033,32.861839,-117.23422,191.559967,58.63197,76.417274,0,Naazneen
39:58.4,5.52,91.259472,1002.333755,-0.191971,-0.441544,-0.975281,1.087652,32.861839,-117.23422,191.559967,58.63197,79.445381,0,Naazneen
39:58.5,5.52,91.259472,1002.333755,-0.191681,-0.236206,-0.920258,0.969231,32.861839,-117.23422,191.559967,58.63197,76.852768,0,Naazneen
39:58.6,5.52,91.259472,1002.333755,-0.203644,-0.345947,-0.815308,0.908778,32.861839,-117.23422,191.559967,58.63197,73.996498,0,Naazneen
39:58.7,5.52,91.259472,1002.333755,-0.233856,-0.248077,-1.006699,1.062861,32.861839,-117.23422,191.559967,58.63197,76.898621,0,Naazneen
39:58.8,5.52,91.259472,1002.333755,-0.109467,-0.406937,-0.850815,0.949456,32.861839,-117.23422,191.559967,58.63197,78.679863,0,Naazneen
39:58.9,5.52,91.259472,1002.333755,-0.181396,-0.443069,-1.093506,1.193721,32.861839,-117.23422,192.574982,59.574842,79.341637,0,Naazneen
39:59.0,5.52,91.259472,1002.333755,-0.185272,-0.250793,-0.837524,0.893684,32.861839,-117.23422,192.574982,59.574842,78.982269,0,Naazneen
39:59.1,5.52,91.502941,1002.333755,-0.194,-0.333557,-0.774857,0.865621,32.861786,-117.23421,192.574982,59.574842,74.920784,0,Naazneen
39:59.2,5.52,91.502941,1002.333755,-0.168427,-0.302963,-0.924118,0.98699,32.861786,-117.23421,192.574982,59.574842,72.21376,0,Naazneen
39:59.3,5.52,91.502941,1002.333755,-0.195999,-0.302948,-0.955612,1.021464,32.861786,-117.23421,192.574982,59.574842,75.776642,0,Naazneen
39:59.4,5.52,91.502941,1002.333755,-0.285004,-0.38501,-0.99057,1.100313,32.861786,-117.23421,192.574982,59.574842,79.468773,0,Naazneen
39:59.5,5.52,91.502941,1002.333755,-0.124359,-0.426559,-0.845322,0.95498,32.861786,-117.23421,192.574982,59.574842,80.101624,0,Naazneen
39:59.6,5.52,91.502941,1002.340393,-0.246078,-0.293884,-0.955276,1.029308,32.861786,-117.23421,192.574982,59.574842,79.11071,0,Naazneen
39:59.7,5.52,91.502941,1002.340393,-0.17514,-0.31134,-0.899292,0.967643,32.861786,-117.23421,192.574982,59.574842,77.180328,0,Naazneen
39:59.8,5.52,91.502941,1002.340393,-0.245712,-0.257065,-0.932953,0.998428,32.861786,-117.23421,192.574982,59.574842,74.670135,0,Naazneen
39:59.9,5.52,91.502941,1002.340393,-0.125778,-0.423264,-0.999298,1.092506,32.861786,-117.23421,192.574982,59.574842,71.104858,0,Naazneen
40:00.0,5.52,91.502941,1002.340393,-0.162155,-0.38504,-0.895966,0.988587,32.861786,-117.23421,192.574982,59.574842,78.703636,0,Naazneen
40:00.1,5.22,91.678905,1002.340393,-0.229752,-0.264862,-1.052429,1.109299,32.861719,-117.234205,192.574982,59.574842,77.542282,0,Naazneen
40:00.2,5.22,91.678905,1002.340393,-0.14122,-0.331146,-0.880219,0.950992,32.861719,-117.234205,192.574982,59.574842,76.132637,0,Naazneen
40:00.3,5.22,91.678905,1002.340393,-0.185135,-0.285431,-0.851959,0.917377,32.861719,-117.234205,192.574982,59.574842,78.904694,0,Naazneen
40:00.4,5.22,91.678905,1002.340393,-0.168274,-0.363068,-1.000809,1.077846,32.861719,-117.234205,192.574982,59.574842,79.306503,0,Naazneen
40:00.5,5.22,91.678905,1002.340393,-0.162781,-0.337402,-0.8992,0.974115,32.861719,-117.234205,192.574982,59.574842,76.612244,0,Naazneen
40:00.6,5.22,91.678905,1002.340393,-0.167313,-0.251968,-0.902191,0.951541,32.861719,-117.234205,192.574982,59.574842,75.250374,0,Naazneen
40:00.7,5.22,91.678905,1002.354279,-0.185104,-0.253281,-0.946152,0.996804,32.861719,-117.234205,191.57193,59.97924,76.247284,0,Naazneen
40:00.8,5.22,91.678905,1002.354279,-0.103409,-0.421204,-0.868149,0.970458,32.861719,-117.234205,191.57193,59.97924,74.197586,0,Naazneen
40:00.9,5.22,91.678905,1002.354279,-0.226456,-0.30658,-1.053146,1.119996,32.861719,-117.234205,191.57193,59.97924,76.006531,0,Naazneen
40:01.0,5.22,91.678905,1002.354279,-0.124023,-0.314758,-0.903107,0.964394,32.861719,-117.234205,191.57193,59.97924,77.494476,0,Naazneen
40:01.1,5.18,91.78059,1002.354279,-0.196701,-0.251862,-0.942825,0.995512,32.861665,-117.23421,191.57193,59.97924,76.729034,0,Naazneen
40:01.2,5.18,91.78059,1002.354279,-0.170776,-0.262527,-0.767807,0.829224,32.861665,-117.23421,191.57193,59.97924,77.573341,0,Naazneen
40:01.3,5.18,91.78059,1002.354279,-0.152985,-0.361084,-0.899109,0.980909,32.861665,-117.23421,190.54129,59.104578,76.874512,0,Naazneen
40:01.4,5.18,91.78059,1002.354279,-0.142578,-0.414978,-1.091782,1.176657,32.861665,-117.23421,190.54129,59.104578,75.131973,0,Naazneen
40:01.5,5.18,91.78059,1002.354279,-0.167404,-0.232986,-0.899979,0.9446,32.861665,-117.23421,190.54129,59.104578,77.316505,0,Naazneen
40:01.6,5.18,91.78059,1002.354279,-0.080643,-0.332535,-1.004776,1.061441,32.861665,-117.23421,190.54129,59.104578,73.980873,0,Naazneen
40:01.7,5.18,91.78059,1002.354279,-0.10376,-0.259583,-0.819733,0.866089,32.861665,-117.23421,190.54129,59.104578,73.807236,0,Naazneen
40:01.8,5.18,91.78059,1002.368774,-0.058594,-0.300049,-0.82991,0.884428,32.861665,-117.23421,190.54129,59.104578,77.327171,0,Naazneen
40:01.9,5.18,91.78059,1002.368774,-0.101486,-0.195175,-0.976929,1.00139,32.861665,-117.23421,190.54129,59.104578,75.671501,0,Naazneen
40:02.0,5.18,91.78059,1002.368774,-0.027252,-0.312164,-1.011765,1.059177,32.861665,-117.23421,190.54129,59.104578,76.161728,0,Naazneen
40:02.1,5.09,91.743908,1002.368774,-0.098526,-0.276321,-1.001251,1.043343,32.861623,-117.234216,190.54129,59.104578,74.510757,0,Naazneen
40:02.2,5.09,91.743908,1002.368774,-0.052856,-0.259537,-1.028381,1.061942,32.861623,-117.234216,190.54129,59.104578,77.364868,0,Naazneen
40:02.3,5.09,91.743908,1002.368774,-0.069138,-0.261871,-0.868134,0.909402,32.861623,-117.234216,190.54129,59.104578,76.984192,0,Naazneen
40:02.4,5.09,91.743908,1002.368774,-0.052658,-0.302567,-1.029968,1.074781,32.861623,-117.234216,191.592422,57.180827,75.932198,0,Naazneen
40:02.5,5.09,91.743908,1002.368774,-0.055679,-0.295395,-0.976929,1.022129,32.861623,-117.234216,191.592422,57.180827,78.459007,0,Naazneen
40:02.6,5.09,91.743908,1002.368774,-0.00061,-0.379227,-0.855133,0.93545,32.861623,-117.234216,191.592422,57.180827,76.120132,0,Naazneen
40:02.7,5.09,91.743908,1002.368774,-0.071106,-0.306824,-0.90979,0.962764,32.861623,-117.234216,191.592422,57.180827,73.779373,0,Naazneen
40:02.8,5.09,91.743908,1002.368774,-0.0849,-0.252792,-0.971832,1.007755,32.861623,-117.234216,191.592422,57.180827,74.381004,0,Naazneen
40:02.9,5.09,91.743908,1002.37999,-0.029327,-0.371521,-1.112549,1.173309,32.861623,-117.234216,192.613541,53.709685,72.434814,0,Naazneen
40:03.0,5.09,91.743908,1002.37999,-0.002365,-0.296051,-1.010132,1.052624,32.861623,-117.234216,190.723297,51.746689,74.971771,0,Naazneen
40:03.1,3.8,92.055126,1002.37999,-0.201675,-0.482117,-0.984375,1.114497,32.86159,-117.234213,185.464279,50.904966,72.855568,0,Naazneen
40:03.2,3.8,92.055126,1002.37999,-0.201645,-0.460358,-1.002106,1.121073,32.86159,-117.234213,176.577774,50.417019,71.667336,0,Naazneen
40:03.3,3.8,92.055126,1002.37999,-0.039841,-0.375305,-0.986908,1.056612,32.86159,-117.234213,168.093231,51.436395,74.572189,0,Naazneen
40:03.4,3.8,92.055126,1002.37999,-0.231049,0.13681,-0.653366,0.706391,32.86159,-117.234213,154.302948,52.95513,76.076828,0,Naazneen
40:03.5,3.8,92.055126,1002.37999,-0.120911,0.445786,-0.726456,0.860861,32.86159,-117.234213,148.279266,55.587526,73.386337,0,Naazneen
40:03.6,3.8,92.055126,1002.37999,-0.084686,0.651367,-0.872437,1.092061,32.86159,-117.234213,143.118881,61.977163,73.85685,0,Naazneen
40:03.7,3.8,92.055126,1002.37999,-0.178741,0.701889,-0.916962,1.16851,32.86159,-117.234213,138.79126,69.197391,72.927292,0,Naazneen
40:03.8,3.8,92.055126,1002.37999,-0.066055,0.725403,-0.861801,1.128394,32.86159,-117.234213,138.79126,69.197391,75.454529,0,Naazneen
40:03.9,3.8,92.055126,1002.37999,-0.024521,0.408051,-0.826324,0.92191,32.86159,-117.234213,137.307129,84.100711,73.15937,0,Naazneen
40:04.0,3.8,92.055126,1002.397003,0.141953,0.637497,-0.694611,0.953434,32.86159,-117.234213,310.072052,87.541551,72.072922,0,Naazneen
40:04.1,3.8,92.03529,1002.397003,0.152344,0.648483,-1.166733,1.343505,32.86156,-117.234215,315.093719,91.392286,77.107117,0,Naazneen
40:04.2,3.8,92.03529,1002.397003,0.050827,0.632172,-0.463211,0.785359,32.86156,-117.234215,315.736938,89.017037,78.270416,0,Naazneen
40:04.3,3.8,92.03529,1002.397003,-0.068726,1.118851,-0.396103,1.188885,32.86156,-117.234215,330.922668,89.995714,76.981514,0,Naazneen
40:04.4,3.8,92.03529,1002.397003,0.195908,0.6465,-0.493881,0.836816,32.86156,-117.234215,147.358185,90.355562,75.920204,0,Naazneen
40:04.5,3.8,92.03529,1002.397003,0.390213,0.783722,-0.681,1.109165,32.86156,-117.234215,150.06517,91.361878,74.53537,0,Naazneen
40:04.6,3.8,92.03529,1002.397003,0.282883,0.698105,-0.655701,0.998657,32.86156,-117.234215,153.004959,91.057989,74.301468,0,Naazneen
40:04.7,3.8,92.03529,1002.397003,0.230408,0.691574,-0.634705,0.966547,32.86156,-117.234215,154.394196,90.756697,75.236427,0,Naazneen
40:04.8,3.8,92.03529,1002.397003,0.240265,0.717087,-0.65596,1.001112,32.86156,-117.234215,156.470016,90.347876,77.117561,0,Naazneen
40:04.9,3.8,92.03529,1002.397003,0.258286,0.67717,-0.655273,0.977064,32.86156,-117.234215,159.000641,89.148916,76.375214,0,Naazneen
40:05.0,3.8,92.03529,1002.397003,0.257263,0.695709,-0.627945,0.971859,32.86156,-117.234215,161.005096,88.541884,74.517624,0,Naazneen
40:05.1,3.63,92.193981,1002.397003,0.259079,0.696884,-0.62085,0.968619,32.861541,-117.234222,162.495102,87.946574,73.367195,0,Naazneen
40:05.2,3.63,92.193981,1002.415771,0.314972,0.710098,-0.641296,1.007327,32.861541,-117.234222,163.905136,87.559368,71.357605,0,Naazneen
40:05.3,3.63,92.193981,1002.415771,0.353577,0.698608,-0.621414,0.999613,32.861541,-117.234222,166.514008,87.035097,78.296249,0,Naazneen
40:05.4,3.63,92.193981,1002.415771,0.367599,0.716812,-0.624329,1.019184,32.861541,-117.234222,168.629562,86.47046,76.727638,0,Naazneen
40:05.5,3.63,92.193981,1002.415771,0.326324,0.687271,-0.630844,0.988329,32.861541,-117.234222,170.783112,85.452456,74.089813,0,Naazneen
40:05.6,3.63,92.193981,1002.415771,0.311508,0.676697,-0.598297,0.955466,32.861541,-117.234222,171.785141,84.900824,71.63974,0,Naazneen
40:05.7,3.63,92.193981,1002.415771,0.318008,0.625992,-0.55838,0.897097,32.861541,-117.234222,174.392731,83.661042,77.318733,0,Naazneen
40:05.8,3.63,92.193981,1002.415771,0.514221,0.809372,-0.754288,1.220023,32.861541,-117.234222,175.878708,82.606967,80.400787,0,Naazneen
40:05.9,3.63,92.193981,1002.415771,0.406296,0.69133,-0.795868,1.129787,32.861541,-117.234222,178.581696,82.223328,77.622124,0,Naazneen
40:06.0,3.63,92.193981,1002.415771,0.374573,0.645126,-0.678986,1.008719,32.861541,-117.234222,181.079636,81.811857,75.574844,0,Naazneen
40:06.1,2.07,92.621777,1002.415771,0.313019,0.595856,-0.653427,0.938079,32.861523,-117.234217,183.241302,80.867063,72.412125,0,Naazneen
40:06.2,2.07,92.621777,1002.415771,0.31517,0.64328,-0.657486,0.972332,32.861523,-117.234217,184.245544,80.557447,71.102257,0,Naazneen
40:06.3,2.07,92.621777,1002.441635,0.325623,0.652603,-0.699463,1.010529,32.861523,-117.234217,187.139221,79.81523,74.525818,0,Naazneen
40:06.4,2.07,92.621777,1002.441635,0.310013,0.627197,-0.715393,1.000636,32.861523,-117.234217,188.579498,79.226305,76.760559,0,Naazneen
40:06.5,2.07,92.621777,1002.441635,0.32782,0.628754,-0.704544,0.99959,32.861523,-117.234217,189.999771,79.116836,75.776321,0,Naazneen
40:06.6,2.07,92.621777,1002.441635,0.359375,0.659348,-0.695374,1.023442,32.861523,-117.234217,192.708603,78.264048,74.615898,0,Naazneen
40:06.7,2.07,92.621777,1002.441635,0.368561,0.683548,-0.667633,1.024114,32.861523,-117.234217,193.998703,77.631689,73.367706,0,Naazneen
40:06.8,2.07,92.621777,1002.441635,0.321518,0.589676,-0.723022,0.98684,32.861523,-117.234217,195.246078,77.3524,71.046066,0,Naazneen
40:06.9,2.07,92.621777,1002.441635,0.352905,0.666336,-0.71608,1.039863,32.861523,-117.234217,197.550323,77.000101,69.583099,0,Naazneen
40:07.0,2.07,92.621777,1002.441635,0.340546,0.69342,-0.638535,1.002262,32.861523,-117.234217,198.583206,76.310914,71.578308,0,Naazneen
40:07.1,2.01,93.254162,1002.441635,0.2379,0.600494,-0.693192,0.947473,32.861514,-117.234236,199.888489,76.216655,69.560928,0,Naazneen
40:07.2,2.01,93.254162,1002.441635,0.212662,0.754318,-0.649048,1.017587,32.861514,-117.234236,200.906403,76.21277,72.577103,0,Naazneen
40:07.3,2.01,93.254162,1002.441635,0.170929,0.727417,-0.623184,0.972991,32.861514,-117.234236,52.30267,76.370078,74.350647,0,Naazneen
40:07.4,2.01,93.254162,1002.46521,0.194199,0.811737,-0.688278,1.08183,32.861514,-117.234236,53.531929,76.366125,71.201149,0,Naazneen
40:07.5,2.01,93.254162,1002.46521,0.188431,0.70137,-0.700302,1.008885,32.861514,-117.234236,54.654495,76.411301,69.56517,0,Naazneen
40:07.6,2.01,93.254162,1002.46521,0.169922,0.703217,-0.640015,0.965922,32.861514,-117.234236,57.337032,75.841096,69.180557,0,Naazneen
40:07.7,2.01,93.254162,1002.46521,0.221695,0.755005,-0.633118,1.00996,32.861514,-117.234236,58.393272,75.240077,72.207832,0,Naazneen
40:07.8,2.01,93.254162,1002.46521,0.153229,0.619003,-0.707657,0.952587,32.861514,-117.234236,209.107117,75.32389,72.740997,0,Naazneen
40:07.9,2.01,93.254162,1002.46521,0.159576,0.642822,-0.573685,0.876242,32.861514,-117.234236,211.554489,74.626999,71.320343,0,Naazneen
40:08.0,2.01,93.254162,1002.46521,0.093414,0.661835,-0.544403,0.862048,32.861514,-117.234236,212.87645,74.110537,71.817413,0,Naazneen
40:08.1,0.84,93.646374,1002.46521,0.214005,0.710403,-0.914246,1.177419,32.861508,-117.234259,215.146179,72.827878,79.751656,0,Naazneen
40:08.2,0.84,93.646374,1002.46521,0.150986,0.759186,-0.776993,1.096758,32.861508,-117.234259,216.510513,72.180495,76.426407,0,Naazneen
40:08.3,0.84,93.646374,1002.46521,0.152481,0.629501,-0.666931,0.929688,32.861508,-117.234259,216.510513,72.180495,79.283768,0,Naazneen
40:08.4,0.84,93.646374,1002.46521,0.165878,0.658447,-0.550964,0.874431,32.861508,-117.234259,216.510513,72.180495,76.841866,0,Naazneen
40:08.5,0.84,93.646374,1002.495193,0.16008,0.675766,-0.62558,0.934685,32.861508,-117.234259,217.59079,74.140526,75.067627,0,Naazneen
40:08.6,0.84,93.646374,1002.495193,0.1474,0.624161,-0.690201,0.942168,32.861508,-117.234259,218.678162,74.185175,72.817375,0,Naazneen
40:08.7,0.84,93.646374,1002.495193,0.166168,0.646927,-0.652588,0.933808,32.861508,-117.234259,219.745728,73.840045,77.690399,0,Naazneen
40:08.8,0.84,93.646374,1002.495193,0.177948,0.665115,-0.607864,0.918446,32.861508,-117.234259,220.971039,74.295139,74.917786,0,Naazneen
40:08.9,0.84,93.646374,1002.495193,0.185104,0.697418,-0.595184,0.935361,32.861508,-117.234259,222.054276,74.260804,72.209854,0,Naazneen
40:09.0,0.84,93.646374,1002.495193,0.232101,0.773102,-0.594147,1.002281,32.861508,-117.234259,223.339722,74.354367,69.532166,0,Naazneen
