,Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Driver,outlier
11106,48:59.2,7.86,116.081166,1001.594009,0.100082,-1.056824,-0.501801,1.174179,32.756736,-117.12649499999999,347.631866,33.760452,0.0,0.10490799999999999,Daniel,True
11107,48:59.2,7.86,116.081166,1001.594009,0.100082,-1.056824,-0.501801,1.174179,32.756736,-117.12649499999999,347.631866,33.760452,0.0,0.10490799999999999,Daniel,True
11308,49:24.2,12.75,115.847637,1001.5774539999999,0.11955299999999999,-1.031097,-0.464066,1.137019,32.757253000000006,-117.12528,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11309,49:24.3,12.69,115.617033,1001.5774539999999,-0.070877,-0.671768,-0.432358,0.802016,32.757245000000005,-117.12513799999999,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11328,49:26.8,12.89,115.57543899999999,1001.61087,0.067337,-0.775772,-0.380432,0.8666520000000001,32.757244,-117.12487,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11329,49:26.8,12.89,115.57543899999999,1001.61087,0.067337,-0.775772,-0.380432,0.8666520000000001,32.757244,-117.12487,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11371,49:32.2,12.95,115.04829199999999,1001.639328,0.050873,-1.123306,-0.298615,1.163433,32.757243,-117.124178,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11372,49:32.3,12.78,114.835819,1001.659393,0.144485,-0.895325,-0.71785,1.1566290000000001,32.757241,-117.12406000000001,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11373,49:32.4,12.78,114.835819,1001.659393,0.144485,-0.895325,-0.71785,1.1566290000000001,32.757241,-117.12406000000001,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11404,49:36.0,12.64,115.09084399999999,1001.7111970000001,-0.032394,-1.0420989999999999,-0.590683,1.198301,32.757236999999996,-117.123636,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11405,49:36.2,12.37,115.16038799999998,1001.7111970000001,0.141693,-0.713821,-0.38316300000000003,0.8224549999999999,32.757236,-117.123504,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11422,49:38.3,11.61,115.06918999999999,1001.7034150000001,0.185532,-1.026535,-0.46009799999999995,1.140126,32.757234999999994,-117.123296,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11423,49:38.3,11.61,115.06918999999999,1001.7034150000001,0.185532,-1.026535,-0.46009799999999995,1.140126,32.757234999999994,-117.123296,79.665993,24.450187,0.0,0.10490799999999999,Daniel,True
11532,49:51.3,11.59,115.549723,1001.67511,0.192673,-0.5994109999999999,-0.40876799999999996,0.750671,32.757226,-117.12171200000002,79.662849,22.619519,0.0,0.10490799999999999,Daniel,True
11533,49:51.4,11.59,115.549723,1001.67511,0.192673,-0.5994109999999999,-0.40876799999999996,0.750671,32.757226,-117.12171200000002,79.662849,22.619519,0.0,0.10490799999999999,Daniel,True
11534,49:51.4,11.59,115.549723,1001.67511,-0.049316000000000006,-0.632812,-0.15371700000000002,0.653079,32.757226,-117.12171200000002,79.662849,22.619519,0.0,0.10490799999999999,Daniel,True
11612,50:00.3,11.5,116.510866,1001.552277,-0.065063,-0.790665,-0.308884,0.851348,32.757218,-117.120627,79.662849,22.619519,0.0,0.10490799999999999,Daniel,True
11613,50:00.3,11.5,116.510866,1001.552277,0.06300399999999999,-1.014725,-0.5726319999999999,1.166852,32.757218,-117.120627,79.662849,22.619519,0.0,0.10490799999999999,Daniel,True
11614,50:00.5,11.5,116.510866,1001.552277,0.08139,-0.8135220000000001,-0.16008,0.833108,32.757218,-117.120627,79.662849,22.619519,0.0,0.10490799999999999,Daniel,True
11657,50:05.8,10.98,116.592428,1001.543808,0.065552,-1.0500180000000001,-0.44541899999999995,1.142468,32.757216,-117.12005800000001,78.651344,23.654994,0.0,0.10490799999999999,Daniel,True
11658,50:05.8,10.98,116.592428,1001.543808,0.065552,-1.0500180000000001,-0.44541899999999995,1.142468,32.757216,-117.12005800000001,78.651344,23.654994,0.0,0.10490799999999999,Daniel,True
12643,52:02.8,0.0,116.28495500000001,1001.55304,-0.506042,-0.968628,-0.366226,1.15258,32.755669,-117.116502,168.176605,23.880628,0.0,0.10490799999999999,Daniel,True
12644,52:03.0,0.0,116.28495500000001,1001.55304,-0.8043060000000001,-0.17466700000000002,-1.102615,1.375928,32.755669,-117.116502,115.816673,24.891182,0.0,0.10490799999999999,Daniel,True
12645,52:03.2,0.16,115.77758899999999,1001.55304,-1.277512,-0.81488,-1.058395,1.8483150000000002,32.755657,-117.116518,117.295464,46.368148,0.0,0.10490799999999999,Daniel,True
12646,52:03.3,0.16,115.77758899999999,1001.55304,0.360748,-1.147781,-0.311874,1.242903,32.755657,-117.116518,125.170998,51.293012,0.0,0.10490799999999999,Daniel,True
12647,52:03.4,0.16,115.77758899999999,1001.55304,-0.155914,-0.548676,-0.229843,0.614965,32.755657,-117.116518,132.33812,52.926376,0.0,0.10490799999999999,Daniel,True
12648,52:03.6,0.16,115.77758899999999,1001.55304,0.021912,-1.234741,-0.483231,1.326114,32.755657,-117.116518,97.070915,54.446853000000004,0.0,0.10490799999999999,Daniel,True
12649,52:03.7,0.16,115.77758899999999,1001.5642550000001,-0.443863,0.18309,-0.157593,0.505343,32.755657,-117.116518,123.17449199999999,55.025921,0.0,0.10490799999999999,Daniel,True
12651,52:03.9,0.16,115.77758899999999,1001.5642550000001,0.124008,-1.0964200000000002,-0.853455,1.394955,32.755657,-117.116518,83.498138,52.745642000000004,0.0,0.10490799999999999,Daniel,True
12652,52:04.1,0.16,115.77758899999999,1001.5642550000001,0.101944,-1.003403,-0.72113,1.239854,32.755657,-117.116518,69.716316,50.799099,0.0,0.10490799999999999,Daniel,True
12658,52:04.8,0.53,117.39841899999999,1001.5695949999999,0.479126,-0.338043,0.281235,0.650329,32.755658000000004,-117.11651699999999,74.374687,50.282496,0.0,0.10490799999999999,Daniel,True
12659,52:04.9,0.53,117.39841899999999,1001.5695949999999,1.158401,-0.9266049999999999,0.155289,1.491511,32.755658000000004,-117.11651699999999,180.052658,50.575084000000004,0.0,0.10490799999999999,Daniel,True
12666,52:05.8,0.0,115.27264699999999,1001.5695949999999,1.276382,-0.714279,-0.24346900000000002,1.482776,32.755658000000004,-117.11651699999999,186.912354,47.698254,0.0,0.10490799999999999,Daniel,True
12667,52:05.9,0.0,115.27264699999999,1001.5695949999999,1.072922,-1.054398,0.44496199999999997,1.5687280000000001,32.755658000000004,-117.11651699999999,142.19783,49.213881,0.0,0.10490799999999999,Daniel,True
12668,52:06.1,0.0,115.27264699999999,1001.5695949999999,0.199371,-0.219254,-1.122391,1.160854,32.755658000000004,-117.11651699999999,62.245532999999995,53.830594,0.0,0.10490799999999999,Daniel,True
12669,52:06.2,1.2,116.223527,1001.5695949999999,-0.574677,-1.272354,-0.5611109999999999,1.5046540000000002,32.755662,-117.11651,59.942852,56.912735,0.0,0.10490799999999999,Daniel,True
12676,52:07.1,1.2,116.223527,1001.5859220000001,0.282578,-0.365021,-0.419876,0.624008,32.755662,-117.11651,72.26686099999999,62.40359399999999,0.0,0.10490799999999999,Daniel,True
12677,52:07.3,0.41,119.50163300000001,1001.5859220000001,0.205017,-0.193268,-0.26365700000000003,0.385875,32.755666,-117.116502,50.005584999999996,47.136488,0.0,0.10490799999999999,Daniel,True
12678,52:07.6,0.41,119.50163300000001,1001.5986630000001,0.42861899999999997,-0.399017,-1.029404,1.184315,32.755666,-117.116502,42.380753000000006,41.013794,0.0,0.10490799999999999,Daniel,True
12679,52:07.7,0.41,119.50163300000001,1001.5986630000001,0.731644,0.07296799999999999,-1.378128,1.562006,32.755666,-117.116502,21.831814,36.307377,0.0,0.10490799999999999,Daniel,True
12681,52:07.9,0.41,119.50163300000001,1001.5986630000001,0.188843,-0.300491,-0.782745,0.8594459999999999,32.755666,-117.116502,345.357666,37.813183,0.0,0.10490799999999999,Daniel,True
12682,52:08.1,0.41,119.50163300000001,1001.5986630000001,0.334564,-0.066727,-0.797226,0.8671530000000001,32.755666,-117.116502,342.15142799999995,36.211758,0.0,0.10490799999999999,Daniel,True
12683,52:08.2,0.73,114.92905400000001,1001.5986630000001,0.20314000000000002,-0.362732,-1.279633,1.345474,32.755668,-117.11649799999999,343.68985,33.399865999999996,0.0,0.10490799999999999,Daniel,True
12684,52:08.4,0.73,114.92905400000001,1001.5986630000001,0.051926,-0.306274,-0.785263,0.844475,32.755668,-117.11649799999999,347.743622,33.346176,0.0,0.10490799999999999,Daniel,True
12685,52:08.5,0.73,114.92905400000001,1001.5986630000001,0.17215,-0.298218,-0.617905,0.707372,32.755668,-117.11649799999999,352.345581,34.125337,0.0,0.10490799999999999,Daniel,True
12686,52:08.7,0.73,114.92905400000001,1001.5986630000001,0.340408,-0.40467800000000004,-0.6950069999999999,0.8733139999999999,32.755668,-117.11649799999999,344.84249900000003,35.708403000000004,0.0,0.10490799999999999,Daniel,True
12700,52:10.4,0.98,114.903603,1001.556549,0.313736,-0.42067,-0.594803,0.793211,32.755682,-117.11649299999999,3.5065230000000005,41.853559000000004,0.0,0.10490799999999999,Daniel,True
12701,52:10.6,0.98,114.903603,1001.556549,0.406921,-0.96814,-0.650208,1.235172,32.755682,-117.11649299999999,6.258914,41.864438,0.0,0.10490799999999999,Daniel,True
12703,52:10.8,0.98,114.903603,1001.556549,0.57515,-0.437042,-0.920166,1.169833,32.755682,-117.11649299999999,324.208221,42.24418,0.0,0.10490799999999999,Daniel,True
12704,52:10.9,0.98,114.903603,1001.556549,0.331421,-0.245392,-0.621613,0.745962,32.755682,-117.11649299999999,314.83444199999997,42.331212,0.0,0.10490799999999999,Daniel,True
12705,52:11.0,0.98,114.903603,1001.556549,0.331421,-0.245392,-0.621613,0.745962,32.755682,-117.11649299999999,311.60736099999997,42.330521999999995,0.0,0.10490799999999999,Daniel,True
12718,52:12.7,0.57,115.24192,1001.503067,0.131546,-0.287125,-0.7683409999999999,0.8307180000000001,32.755694,-117.116495,249.01664700000003,44.576543,0.0,0.10490799999999999,Daniel,True
12719,52:13.2,0.57,115.24192,1001.503067,0.131546,-0.287125,-0.7683409999999999,0.8307180000000001,32.755694,-117.116495,250.25308199999998,44.377993,0.0,0.10490799999999999,Daniel,True
12720,52:13.4,0.97,115.79428899999999,1001.503067,0.42208900000000005,-0.40217600000000003,-0.600327,0.836837,32.755702,-117.116496,350.604828,42.094442,0.0,0.10490799999999999,Daniel,True
12721,52:13.4,0.97,115.79428899999999,1001.503067,0.42208900000000005,-0.40217600000000003,-0.600327,0.836837,32.755702,-117.116496,350.604828,42.094442,0.0,0.10490799999999999,Daniel,True
12722,52:13.6,0.97,115.79428899999999,1001.503067,0.668091,-0.476837,-0.815796,1.1572559999999998,32.755702,-117.116496,354.575256,41.998714,0.0,0.10490799999999999,Daniel,True
12725,52:14.1,0.97,115.79428899999999,1001.503067,0.01857,-0.145248,-0.740768,0.755103,32.755702,-117.116496,295.7836,42.393563,0.0,0.10490799999999999,Daniel,True
12726,52:14.2,1.07,115.870033,1001.5223689999999,0.047363,-0.426361,-0.689667,0.812199,32.755712,-117.11649799999999,295.978333,42.796857,0.0,0.10490799999999999,Daniel,True
12727,52:14.2,1.07,115.870033,1001.5223689999999,0.079666,-0.501297,-1.095184,1.207093,32.755712,-117.11649799999999,295.978333,42.796857,0.0,0.10490799999999999,Daniel,True
12728,52:14.3,1.07,115.870033,1001.5223689999999,0.199905,-0.32768200000000003,-1.212524,1.271831,32.755712,-117.11649799999999,296.98996,42.471829,0.0,0.10490799999999999,Daniel,True
12729,52:14.4,1.07,115.870033,1001.5223689999999,0.022644,-0.294113,-0.816467,0.8681209999999999,32.755712,-117.11649799999999,290.816589,41.983482,0.0,0.10490799999999999,Daniel,True
12731,52:14.6,1.07,115.870033,1001.5223689999999,-0.04213,0.27533,-0.753876,0.803685,32.755712,-117.11649799999999,287.336456,41.127675,0.0,0.10490799999999999,Daniel,True
12732,52:14.8,1.07,115.870033,1001.5223689999999,-0.230179,-0.12423699999999999,-0.8258209999999999,0.8662549999999999,32.755712,-117.11649799999999,288.701019,41.373847,0.0,0.10490799999999999,Daniel,True
12737,52:15.3,1.2,116.37119299999999,1001.5223689999999,0.12826500000000002,0.008087,-0.831558,0.8414309999999999,32.755722,-117.116499,274.426422,42.04197,0.0,0.10490799999999999,Daniel,True
12738,52:15.5,1.2,116.37119299999999,1001.5223689999999,0.11619600000000001,-0.152222,-0.777161,0.800407,32.755722,-117.116499,268.57962000000003,41.947656,0.0,0.10490799999999999,Daniel,True
12739,52:15.6,1.2,116.37119299999999,1001.5223689999999,0.00116,-0.076431,-0.8308260000000001,0.834335,32.755722,-117.116499,265.325348,42.010078,0.0,0.10490799999999999,Daniel,True
12755,52:17.3,1.17,116.955421,1001.499634,0.093948,-0.126892,-0.855576,0.870022,32.755745000000005,-117.11650300000001,313.871185,40.624814,0.0,0.10490799999999999,Daniel,True
12756,52:17.4,1.17,116.955421,1001.499634,0.025955000000000002,-0.160583,-0.7418520000000001,0.7594770000000001,32.755745000000005,-117.11650300000001,314.935028,40.905316,0.0,0.10490799999999999,Daniel,True
12759,52:17.7,1.17,116.955421,1001.499634,0.212479,-0.326843,-1.247818,1.307296,32.755745000000005,-117.11650300000001,309.950256,40.758845,0.0,0.10490799999999999,Daniel,True
12760,52:17.8,1.17,116.955421,1001.499634,0.415207,-0.397095,-1.18866,1.320225,32.755745000000005,-117.11650300000001,305.014862,40.929551000000004,0.0,0.10490799999999999,Daniel,True
12762,52:17.9,1.17,116.955421,1001.494446,0.17738299999999999,-0.205627,-0.8018489999999999,0.8465870000000001,32.755745000000005,-117.11650300000001,299.302002,41.696894,0.0,0.10490799999999999,Daniel,True
12763,52:18.1,1.17,116.955421,1001.494446,0.048645,-0.425461,-0.6479189999999999,0.776648,32.755745000000005,-117.11650300000001,297.953735,41.751598,0.0,0.10490799999999999,Daniel,True
12768,52:18.6,1.17,117.368629,1001.494446,0.487335,-0.419937,-0.400375,0.757722,32.755755,-117.11650300000001,313.68756099999996,43.835307,0.0,0.10490799999999999,Daniel,True
12769,52:18.7,1.17,117.368629,1001.494446,0.615051,-0.5218659999999999,-0.297668,0.8597899999999999,32.755755,-117.11650300000001,260.484039,43.307017,0.0,0.10490799999999999,Daniel,True
12770,52:18.8,1.17,117.368629,1001.494446,0.615051,-0.5218659999999999,-0.297668,0.8597899999999999,32.755755,-117.11650300000001,263.524048,43.121528000000005,0.0,0.10490799999999999,Daniel,True
12771,52:19.2,1.17,117.368629,1001.4900210000001,0.532867,-0.770706,-0.652252,1.1416520000000001,32.755755,-117.11650300000001,313.801758,43.451882,0.0,0.10490799999999999,Daniel,True
12772,52:19.3,0.99,117.36905700000001,1001.4900210000001,0.589737,-0.400421,-0.423767,0.8292799999999999,32.755762,-117.11650300000001,241.137085,43.742453000000005,0.0,0.10490799999999999,Daniel,True
12773,52:19.4,0.99,117.36905700000001,1001.4900210000001,0.589737,-0.400421,-0.423767,0.8292799999999999,32.755762,-117.11650300000001,239.51098599999997,43.957846,0.0,0.10490799999999999,Daniel,True
12775,52:19.6,0.99,117.36905700000001,1001.4900210000001,0.391098,-0.5623630000000001,-0.50621,0.8517379999999999,32.755762,-117.11650300000001,252.554108,43.094023,0.0,0.10490799999999999,Daniel,True
12776,52:19.6,0.99,117.36905700000001,1001.4900210000001,0.391098,-0.5623630000000001,-0.50621,0.8517379999999999,32.755762,-117.11650300000001,298.287201,42.998052,0.0,0.10490799999999999,Daniel,True
12783,52:20.6,0.93,117.38944199999999,1001.4891050000001,0.12352,-0.531433,-0.405762,0.679942,32.755771,-117.11650300000001,237.68823199999997,43.434925,0.0,0.10490799999999999,Daniel,True
12784,52:20.6,0.93,117.38944199999999,1001.4891050000001,0.12352,-0.531433,-0.405762,0.679942,32.755771,-117.11650300000001,240.571625,42.97914,0.0,0.10490799999999999,Daniel,True
12791,52:22.0,0.6,117.537697,1001.4879609999999,0.010147,-0.48019399999999995,-0.711731,0.858633,32.755778,-117.116505,248.29469300000002,41.089356,0.0,0.10490799999999999,Daniel,True
12792,52:22.0,0.6,117.537697,1001.4879609999999,0.010147,-0.48019399999999995,-0.711731,0.858633,32.755778,-117.116505,246.784683,40.87373,0.0,0.10490799999999999,Daniel,True
12794,52:22.3,0.6,117.561501,1001.4879609999999,0.49612399999999995,-0.5933229999999999,-1.465714,1.6572529999999999,32.755783,-117.11650800000001,261.23632799999996,39.954221999999994,0.0,0.10490799999999999,Daniel,True
12795,52:22.4,0.6,117.561501,1001.4879609999999,0.16893,-0.276611,-0.590958,0.674005,32.755783,-117.11650800000001,265.322205,39.509003,0.0,0.10490799999999999,Daniel,True
12800,52:22.9,0.6,117.561501,1001.480026,0.524536,-1.064102,-1.1906430000000001,1.680798,32.755783,-117.11650800000001,296.418121,37.844434,0.0,0.10490799999999999,Daniel,True
12801,52:23.1,0.6,117.561501,1001.480026,0.167801,-0.590805,-0.613434,0.868049,32.755783,-117.11650800000001,296.007233,37.833028999999996,0.0,0.10490799999999999,Daniel,True
12802,52:23.2,0.6,117.586281,1001.480026,0.339539,-0.548691,-0.348679,0.733434,32.755787,-117.11651100000002,261.444214,38.199225,0.0,0.10490799999999999,Daniel,True
12803,52:23.3,0.6,117.586281,1001.480026,0.440475,-0.5142359999999999,-0.46298199999999995,0.82025,32.755787,-117.11651100000002,251.012848,38.177580999999996,0.0,0.10490799999999999,Daniel,True
12805,52:23.6,0.6,117.586281,1001.480026,0.8075869999999999,-0.309143,-1.13208,1.42456,32.755787,-117.11651100000002,310.68695099999997,36.750212,0.0,0.10490799999999999,Daniel,True
12806,52:23.7,0.6,117.586281,1001.474075,0.8075869999999999,-0.309143,-1.13208,1.42456,32.755787,-117.11651100000002,303.709229,35.972253,0.0,0.10490799999999999,Daniel,True
12810,52:24.2,0.22,117.75907099999999,1001.474075,0.10778800000000001,-0.34286500000000003,-1.361389,1.408032,32.755789,-117.11651299999998,313.095123,34.349953,0.0,0.10490799999999999,Daniel,True
12811,52:24.4,0.22,117.75907099999999,1001.474075,0.136795,-0.162674,-0.792007,0.820031,32.755789,-117.11651299999998,305.486938,34.587301000000004,0.0,0.10490799999999999,Daniel,True
12812,52:24.5,0.22,117.75907099999999,1001.474075,0.010818000000000001,-0.19985999999999998,-0.738831,0.765462,32.755789,-117.11651299999998,303.121399,34.510909000000005,0.0,0.10490799999999999,Daniel,True
12815,52:24.8,0.22,117.75907099999999,1001.474075,-0.008255,-0.283173,-1.28891,1.319676,32.755789,-117.11651299999998,303.85400400000003,35.052662,0.0,0.10490799999999999,Daniel,True
12816,52:24.9,0.22,117.75907099999999,1001.474075,0.046814,-0.244614,-1.269775,1.2939690000000001,32.755789,-117.11651299999998,309.140717,35.138117,0.0,0.10490799999999999,Daniel,True
12817,52:25.1,0.19,117.803932,1001.474075,0.001953,-0.230789,-0.746552,0.781413,32.755790999999995,-117.11651599999999,311.99258399999997,34.938159000000006,0.0,0.10490799999999999,Daniel,True
12818,52:25.1,0.19,117.803932,1001.474075,0.001953,-0.230789,-0.746552,0.781413,32.755790999999995,-117.11651599999999,311.99258399999997,34.938159000000006,0.0,0.10490799999999999,Daniel,True
12846,52:29.8,0.65,117.05238,1001.464691,-0.253616,-0.28952,-0.749496,0.842549,32.755798,-117.11652600000001,334.631866,38.47371,0.0,0.10490799999999999,Daniel,True
12847,52:30.0,0.65,117.05238,1001.464691,-0.23045300000000002,-0.338608,-0.682144,0.795666,32.755798,-117.11652600000001,345.725311,38.52667,0.0,0.10490799999999999,Daniel,True
